,Auktion,Art_x,Klas.,Sort_x,MSC,SeaPacked,Ks,Kilo_x,Slant,Ialt,Pris,Total,Dato,Sælger,Sælger navn,Land,Landingsdato,FAO,Latin,Parti nr.,Unnamed: 0,Art_y,Sort_y,Kilo_y,Gnsn.,Max.,Valuta
387,Hirtshals,Torsk,E,4.0,False,False,3,20.0,0.0,60.0,29.5,1770.0,30-03-2020,FFHI,F. F. Hirtshals,Denmark,2020-03-30,COD,Gadus Morhua,300320204004,87953,Torsk,4,966.0,29.24,34.0,DKK
388,Hirtshals,Torsk,A,4.0,False,False,1,0.0,22.0,22.0,16.0,352.0,27-03-2020,M 42 A,M 42 A Klondyke,Norway,2020-03-27,COD,Gadus Morhua,2703202061801,86263,Torsk,4,397.0,31.46,33.75,DKK
389,Hanstholm,Torsk,E,4.0,False,True,5,19.0,0.0,95.0,30.5,2897.5,27-03-2020,HM 127-2,"HM 127-2 ""Gl. Karen Nielsen""",Denmark,2020-03-27,COD,Gadus Morhua,270320209802,86193,Torsk,4,2156.5,30.06,31.75,DKK
390,Skagen,Torsk,E,4.0,False,False,1,0.0,9.0,9.0,25.0,225.0,27-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-27,COD,Gadus Morhua,270320204101,86327,Torsk,4,234.0,32.69,33.0,DKK
391,Skagen,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,33.0,3300.0,27-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-27,COD,Gadus Morhua,270320203402,86327,Torsk,4,234.0,32.69,33.0,DKK
392,Strandby,Torsk,A,4.0,False,False,1,25.0,14.0,14.0,26.25,367.5,26-03-2020,FS,Fiskernes Samlecentral,Denmark,2020-03-26,COD,Gadus Morhua,260320203001,84635,Torsk,4,200.0,27.16,27.5,DKK
393,Strandby,Torsk,E,4.0,False,False,6,25.0,11.0,136.0,27.5,3740.0,26-03-2020,FS,Fiskernes Samlecentral,Denmark,2020-03-26,COD,Gadus Morhua,260320202501,84635,Torsk,4,200.0,27.16,27.5,DKK
394,Hirtshals,Torsk,E,4.0,False,False,5,20.0,9.0,89.0,26.0,2314.0,26-03-2020,FFHI,F. F. Hirtshals,Denmark,2020-03-26,COD,Gadus Morhua,260320208401,84591,Torsk,4,101.5,23.81,26.0,DKK
395,Skagen,Torsk,E,4.0,False,False,5,25.0,31.0,131.0,27.0,3537.0,26-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-26,COD,Gadus Morhua,260320201301,84662,Torsk,4,131.0,27.0,27.0,DKK
396,Hanstholm,Torsk,E,4.0,False,False,1,0.0,8.0,8.0,37.5,300.0,25-03-2020,Thorup,Thorupstrand Fiskeeksport,Denmark,2020-03-25,COD,Gadus Morhua,250320207601,83558,Torsk,4,222.5,24.58,37.5,DKK
397,Skagen,Torsk,E,4.0,False,False,1,25.0,17.0,17.0,22.0,374.0,23-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-23,COD,Gadus Morhua,230320205504,80840,Torsk,4,423.0,27.41,28.25,DKK
398,Skagen,Torsk,E,4.0,False,False,1,0.0,31.0,31.0,24.0,744.0,23-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-23,COD,Gadus Morhua,230320206201,80840,Torsk,4,423.0,27.41,28.25,DKK
399,Skagen,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,27.75,1387.5,23-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-23,COD,Gadus Morhua,230320205501,80840,Torsk,4,423.0,27.41,28.25,DKK
400,Hanstholm,Torsk,A,4.0,False,True,3,25.0,0.0,75.0,28.0,2100.0,20-03-2020,NC 302,"NC 302  ""Iris""",Germany,2020-03-20,COD,Gadus Morhua,2003202014502,79387,Torsk,4,1357.0,34.58,39.5,DKK
401,Strandby,Torsk,E,4.0,False,False,2,25.0,9.0,34.0,40.0,1360.0,20-03-2020,FS,Fiskernes Samlecentral,Denmark,2020-03-20,COD,Gadus Morhua,200320208301,79442,Torsk,4,56.0,38.82,40.0,DKK
402,Skagen,Torsk,E,4.0,False,False,1,0.0,26.0,26.0,38.0,988.0,20-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-20,COD,Gadus Morhua,200320201001,79477,Torsk,4,26.0,38.0,38.0,DKK
403,Strandby,Torsk,A,4.0,False,False,2,25.0,17.0,42.0,36.5,1533.0,18-03-2020,FS,Fiskernes Samlecentral,Denmark,2020-03-18,COD,Gadus Morhua,180320208301,77586,Torsk,4,60.0,36.5,36.5,DKK
404,Strandby,Torsk,E,4.0,False,False,1,0.0,18.0,18.0,36.5,657.0,18-03-2020,FS,Fiskernes Samlecentral,Denmark,2020-03-18,COD,Gadus Morhua,180320207801,77586,Torsk,4,60.0,36.5,36.5,DKK
405,Hirtshals,Torsk,A,4.0,False,False,2,20.0,0.0,40.0,25.5,1020.0,17-03-2020,FFHI,F. F. Hirtshals,Denmark,2020-03-17,COD,Gadus Morhua,1703202021102,76600,Torsk,4,412.0,30.33,32.5,DKK
406,Skagen,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,33.0,3300.0,16-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-16,COD,Gadus Morhua,1603202020301,75413,Torsk,4,230.0,32.67,33.0,DKK
407,Hanstholm,Torsk,E,4.0,False,False,0,0.0,3.0,3.0,29.0,87.0,12-03-2020,Thorup,Thorupstrand Fiskeeksport,Denmark,2020-03-12,COD,Gadus Morhua,120320203001,73443,Torsk,4,482.0,31.09,33.5,DKK
408,Skagen,Torsk,E,4.0,False,False,2,25.0,21.0,46.0,27.0,1242.0,10-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-10,COD,Gadus Morhua,100320201402,70927,Torsk,4,146.0,29.05,30.0,DKK
409,Skagen,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,30.0,3000.0,10-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-10,COD,Gadus Morhua,100320201401,70927,Torsk,4,146.0,29.05,30.0,DKK
410,Skagen,Torsk,E,4.0,False,False,5,25.0,0.0,125.0,32.5,4062.5,09-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-09,COD,Gadus Morhua,90320203801,69424,Torsk,4,265.0,31.7,32.5,DKK
411,Hanstholm,Torsk,A,4.0,False,True,2,0.0,38.0,38.0,25.0,950.0,06-03-2020,HM 424,"HM 424 ""Westbank""",Denmark,2020-03-06,COD,Gadus Morhua,603202020401,67658,Torsk,4,6661.5,27.86,35.5,DKK
412,Hanstholm,Torsk,E,4.0,False,True,1,20.0,0.0,20.0,26.0,520.0,06-03-2020,RI 236,"RI 236 ""Lisbeth Frich""",Denmark,2020-03-06,COD,Gadus Morhua,603202021801,67658,Torsk,4,6661.5,27.86,35.5,DKK
413,Hanstholm,Torsk,E,4.0,False,True,3,0.0,61.0,61.0,27.0,1647.0,06-03-2020,M 42 A,M 42 A Klondyke,Norway,2020-03-06,COD,Gadus Morhua,603202022101,67658,Torsk,4,6661.5,27.86,35.5,DKK
414,Hanstholm,Torsk,E,4.0,False,True,7,19.0,0.0,133.0,28.0,3724.0,06-03-2020,L 852,L 852 “Michelle-Jasmine”,Denmark,2020-03-06,COD,Gadus Morhua,603202021401,67658,Torsk,4,6661.5,27.86,35.5,DKK
415,Hanstholm,Torsk,E,4.0,False,True,2,0.0,40.0,40.0,28.0,1120.0,06-03-2020,RI 468,"RI 468  ""Juliane""",Denmark,2020-03-06,COD,Gadus Morhua,603202021001,67658,Torsk,4,6661.5,27.86,35.5,DKK
416,Strandby,Torsk,E,4.0,False,False,0,0.0,7.0,7.0,33.0,231.0,06-03-2020,FS,Fiskernes Samlecentral,Denmark,2020-03-06,COD,Gadus Morhua,603202010601,67741,Torsk,4,75.0,31.64,33.0,DKK
417,Skagen,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,36.75,2756.25,06-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-06,COD,Gadus Morhua,603202020201,67781,Torsk,4,156.0,36.2,36.75,DKK
418,Strandby,Torsk,A,4.0,False,False,2,25.0,22.0,47.0,31.25,1468.75,05-03-2020,FS,Fiskernes Samlecentral,Denmark,2020-03-05,COD,Gadus Morhua,503202011301,66159,Torsk,4,157.0,32.52,37.5,DKK
419,Hirtshals,Torsk,E,4.0,False,False,1,0.0,14.0,14.0,39.0,546.0,05-03-2020,HM 323,"HM 323 ""Ralima""",Denmark,2020-03-05,COD,Gadus Morhua,503202015001,66120,Torsk,4,691.0,35.12,39.0,DKK
420,Skagen,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,39.5,2962.5,05-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-05,COD,Gadus Morhua,503202020601,66195,Torsk,4,109.0,38.93,39.5,DKK
421,Skagen,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,42.5,2125.0,04-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-04,COD,Gadus Morhua,403202020602,64948,Torsk,4,102.0,42.5,42.5,DKK
422,Hirtshals,Torsk,E,4.0,False,False,3,20.0,0.0,60.0,45.0,2700.0,02-03-2020,FFHI,F. F. Hirtshals,Denmark,2020-03-02,COD,Gadus Morhua,20320207403,62457,Torsk,4,384.0,42.53,45.0,DKK
423,Skagen,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,50.5,3787.5,02-03-2020,8542,Skagen Samlecentral,Denmark,2020-03-02,COD,Gadus Morhua,203202020401,62532,Torsk,4,164.0,49.69,50.5,DKK
424,Hanstholm,Torsk,E,4.0,False,False,6,20.0,0.0,120.0,46.5,5580.0,28-02-2020,GRØN,Thorkild Grøn Samlecentral,Denmark,2020-02-28,COD,Gadus Morhua,2802202027001,61018,Torsk,4,1686.0,41.99,46.5,DKK
425,Hirtshals,Torsk,E,4.0,False,False,4,20.0,0.0,80.0,45.0,3600.0,28-02-2020,FFHI,F. F. Hirtshals,Denmark,2020-02-28,COD,Gadus Morhua,280220209403,61060,Torsk,4,658.0,43.58,47.0,DKK
426,Strandby,Torsk,A,4.0,False,False,1,0.0,11.0,11.0,49.0,539.0,27-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-27,COD,Gadus Morhua,270220205301,60031,Torsk,4,37.0,49.7,50.0,DKK
427,Strandby,Torsk,E,4.0,False,False,1,0.0,26.0,26.0,50.0,1300.0,27-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-27,COD,Gadus Morhua,270220204901,60031,Torsk,4,37.0,49.7,50.0,DKK
428,Strandby,Torsk,A,4.0,False,False,1,0.0,30.0,30.0,49.0,1470.0,26-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-26,COD,Gadus Morhua,260220207001,59356,Torsk,4,75.0,49.9,50.5,DKK
429,Strandby,Torsk,E,4.0,False,False,2,25.0,20.0,45.0,50.5,2272.5,26-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-26,COD,Gadus Morhua,260220206401,59356,Torsk,4,75.0,49.9,50.5,DKK
430,Hanstholm,Torsk,E,4.0,False,True,3,20.0,0.0,60.0,51.5,3090.0,26-02-2020,NC 315,"NC 315 ""Viktoria""",Denmark,2020-02-26,COD,Gadus Morhua,26022020802,59319,Torsk,4,260.0,52.96,54.0,DKK
431,Skagen,Torsk,E,4.0,False,False,1,0.0,11.0,11.0,48.0,528.0,26-02-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-02-26,COD,Gadus Morhua,260220203101,59370,Torsk,4,18.0,48.39,49.0,DKK
432,Skagen,Torsk,E,4.0,False,False,1,0.0,7.0,7.0,49.0,343.0,26-02-2020,8542,Skagen Samlecentral,Denmark,2020-02-26,COD,Gadus Morhua,26022020201,59370,Torsk,4,18.0,48.39,49.0,DKK
433,Strandby,Torsk,E,4.0,False,False,1,0.0,36.0,36.0,49.0,1764.0,25-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-25,COD,Gadus Morhua,250220209601,58473,Torsk,4,36.0,49.0,49.0,DKK
434,Hanstholm,Torsk,A,4.0,False,True,5,20.0,10.0,90.0,46.0,4140.0,24-02-2020,L 56,"L 56 ""Anne Lise""",Denmark,2020-02-24,COD,Gadus Morhua,240220208201,57720,Torsk,4,5128.0,36.56,49.0,DKK
435,Hanstholm,Torsk,E,4.0,True,True,2,25.0,24.0,49.0,41.5,2033.5,24-02-2020,VA 81 LS,VA 81 LS,Norway,2020-02-24,COD,Gadus Morhua,240220207901,57720,Torsk,4,5128.0,36.56,49.0,DKK
436,Hanstholm,Torsk,A,4.0,False,True,3,20.0,9.0,49.0,43.0,2107.0,21-02-2020,L 349,"L 349 ""Birgitte""",Denmark,2020-02-21,COD,Gadus Morhua,2102202016901,56441,Torsk,4,678.0,40.58,48.5,DKK
437,Hanstholm,Torsk,E,4.0,False,False,1,0.0,20.0,20.0,43.5,870.0,21-02-2020,GRØN,Thorkild Grøn Samlecentral,Denmark,2020-02-21,COD,Gadus Morhua,2102202016501,56441,Torsk,4,678.0,40.58,48.5,DKK
438,Hirtshals,Torsk,E,4.0,False,False,1,20.0,0.0,20.0,45.0,900.0,21-02-2020,FFHI,F. F. Hirtshals,Denmark,2020-02-21,COD,Gadus Morhua,210220207301,56464,Torsk,4,266.0,41.88,46.0,DKK
439,Skagen,Torsk,E,4.0,False,False,1,0.0,25.0,25.0,43.0,1075.0,21-02-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-02-21,COD,Gadus Morhua,210220208701,56527,Torsk,4,202.0,48.42,59.0,DKK
440,Skagen,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,50.5,1262.5,21-02-2020,8542,Skagen Samlecentral,Denmark,2020-02-21,COD,Gadus Morhua,21022020702,56527,Torsk,4,202.0,48.42,59.0,DKK
441,Skagen,Torsk,E,4.0,False,False,2,25.0,27.0,52.0,59.0,3068.0,21-02-2020,8542,Skagen Samlecentral,Denmark,2020-02-21,COD,Gadus Morhua,21022020701,56527,Torsk,4,202.0,48.42,59.0,DKK
442,Strandby,Torsk,A,4.0,False,False,1,25.0,0.0,25.0,43.0,1075.0,20-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-20,COD,Gadus Morhua,200220208202,55492,Torsk,4,85.0,44.65,46.5,DKK
443,Strandby,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,45.5,1137.5,20-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-20,COD,Gadus Morhua,200220207802,55492,Torsk,4,85.0,44.65,46.5,DKK
444,Strandby,Torsk,E,4.0,False,False,3,25.0,21.0,71.0,43.25,3070.75,17-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-17,COD,Gadus Morhua,170220204901,52998,Torsk,4,387.0,41.01,43.75,DKK
445,Skagen,Torsk,E,4.0,False,False,5,25.0,0.0,125.0,40.5,5062.5,17-02-2020,8542,Skagen Samlecentral,Denmark,2020-02-17,COD,Gadus Morhua,170220202801,53020,Torsk,4,378.0,40.02,41.75,DKK
446,Skagen,Torsk,E,4.0,False,False,1,0.0,7.0,7.0,50.0,350.0,14-02-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-02-14,COD,Gadus Morhua,140220206701,51955,Torsk,4,153.0,57.91,60.0,DKK
447,Skagen,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,60.0,4500.0,14-02-2020,8542,Skagen Samlecentral,Denmark,2020-02-14,COD,Gadus Morhua,14022020502,51955,Torsk,4,153.0,57.91,60.0,DKK
448,Strandby,Torsk,A,4.0,False,False,5,25.0,0.0,125.0,37.5,4687.5,12-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-12,COD,Gadus Morhua,120220206203,51253,Torsk,4,428.0,40.34,43.5,DKK
449,Strandby,Torsk,A,4.0,False,False,5,25.0,11.0,111.0,42.0,4662.0,12-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-12,COD,Gadus Morhua,120220206201,51253,Torsk,4,428.0,40.34,43.5,DKK
450,Strandby,Torsk,E,4.0,False,False,3,25.0,17.0,67.0,43.5,2914.5,12-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-12,COD,Gadus Morhua,120220205801,51253,Torsk,4,428.0,40.34,43.5,DKK
451,Hanstholm,Torsk,E,4.0,False,False,5,20.0,0.0,100.0,41.5,4150.0,10-02-2020,GRØN,Thorkild Grøn Samlecentral,Denmark,2020-02-10,COD,Gadus Morhua,1002202030203,49265,Torsk,4,5184.5,38.98,44.0,DKK
452,Hirtshals,Torsk,E,4.0,False,False,2,20.0,0.0,40.0,47.0,1880.0,10-02-2020,S 43,"S 43 ""Nordstrand""",Denmark,2020-02-10,COD,Gadus Morhua,1002202040302,49292,Torsk,4,640.0,46.01,49.0,DKK
453,Strandby,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,50.5,1262.5,10-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-10,COD,Gadus Morhua,100220208002,49311,Torsk,4,111.0,47.82,50.5,DKK
454,Skagen,Torsk,E,4.0,False,False,2,25.0,6.0,31.0,35.0,1085.0,10-02-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-02-10,COD,Gadus Morhua,1002202011601,49366,Torsk,4,434.0,37.48,41.0,DKK
455,Skagen,Torsk,E,4.0,False,False,5,25.0,33.0,133.0,37.5,4987.5,10-02-2020,8542,Skagen Samlecentral,Denmark,2020-02-10,COD,Gadus Morhua,100220204302,49366,Torsk,4,434.0,37.48,41.0,DKK
456,Strandby,Torsk,A,4.0,False,False,2,25.0,24.0,49.0,33.75,1653.75,06-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-06,COD,Gadus Morhua,60220209901,47230,Torsk,4,240.0,34.4,36.5,DKK
457,Strandby,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,35.25,3525.0,06-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-06,COD,Gadus Morhua,60220209002,47230,Torsk,4,240.0,34.4,36.5,DKK
458,Strandby,Torsk,A,4.0,False,False,2,25.0,19.0,44.0,40.0,1760.0,05-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-05,COD,Gadus Morhua,50220208002,46081,Torsk,4,186.0,40.0,40.0,DKK
459,Hirtshals,Torsk,E,4.0,False,False,6,20.0,0.0,120.0,34.5,4140.0,04-02-2020,FFHI,F. F. Hirtshals,Denmark,2020-02-04,COD,Gadus Morhua,40220204406,44693,Torsk,4,1060.5,27.98,40.0,DKK
460,Hirtshals,Torsk,E,4.0,False,False,1,20.0,0.0,20.0,39.0,780.0,04-02-2020,FFHI,F. F. Hirtshals,Denmark,2020-02-04,COD,Gadus Morhua,40220204402,44693,Torsk,4,1060.5,27.98,40.0,DKK
461,Hirtshals,Torsk,E,4.0,False,False,3,20.0,16.0,56.0,40.0,2240.0,04-02-2020,FFHI,F. F. Hirtshals,Denmark,2020-02-04,COD,Gadus Morhua,40220204401,44693,Torsk,4,1060.5,27.98,40.0,DKK
462,Strandby,Torsk,E,4.0,False,False,2,25.0,14.0,39.0,37.75,1472.25,04-02-2020,FS,Fiskernes Samlecentral,Denmark,2020-02-04,COD,Gadus Morhua,40220208701,44728,Torsk,4,153.0,34.69,37.75,DKK
463,Skagen,Torsk,E,4.0,False,False,12,25.0,29.0,304.0,32.5,9880.0,04-02-2020,8542,Skagen Samlecentral,Denmark,2020-02-04,COD,Gadus Morhua,402202020301,44774,Torsk,4,304.0,32.5,32.5,DKK
464,Hirtshals,Torsk,E,4.0,False,False,2,20.0,0.0,40.0,35.75,1430.0,31-01-2020,FFHI,F. F. Hirtshals,Denmark,2020-01-31,COD,Gadus Morhua,310120204806,41958,Torsk,4,1112.0,34.01,36.0,DKK
465,Hirtshals,Torsk,E,4.0,False,False,3,20.0,0.0,60.0,36.0,2160.0,31-01-2020,FFHI,F. F. Hirtshals,Denmark,2020-01-31,COD,Gadus Morhua,310120204802,41958,Torsk,4,1112.0,34.01,36.0,DKK
466,Hirtshals,Torsk,E,4.0,False,False,5,20.0,0.0,100.0,36.0,3600.0,31-01-2020,FFHI,F. F. Hirtshals,Denmark,2020-01-31,COD,Gadus Morhua,310120204803,41958,Torsk,4,1112.0,34.01,36.0,DKK
467,Strandby,Torsk,E,4.0,False,False,4,25.0,26.0,101.0,36.5,3686.5,31-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-31,COD,Gadus Morhua,3101202010101,41997,Torsk,4,127.0,35.53,36.5,DKK
468,Strandby,Torsk,E,4.0,False,False,1,0.0,7.0,7.0,36.5,255.5,31-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-31,COD,Gadus Morhua,310120209801,41997,Torsk,4,127.0,35.53,36.5,DKK
469,Skagen,Torsk,E,4.0,False,False,0,0.0,4.0,4.0,30.0,120.0,31-01-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-01-31,COD,Gadus Morhua,3101202010501,42022,Torsk,4,247.0,34.53,36.0,DKK
470,Skagen,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,33.0,3300.0,31-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-31,COD,Gadus Morhua,310120202701,42022,Torsk,4,247.0,34.53,36.0,DKK
471,Skagen,Torsk,E,4.0,False,False,1,0.0,25.0,25.0,35.0,875.0,31-01-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-01-31,COD,Gadus Morhua,3101202011001,42022,Torsk,4,247.0,34.53,36.0,DKK
472,Skagen,Torsk,E,4.0,False,False,2,20.0,7.0,27.0,35.5,958.5,31-01-2020,S 486,S 486 Sajoni,Denmark,2020-01-31,COD,Gadus Morhua,310120208901,42022,Torsk,4,247.0,34.53,36.0,DKK
473,Strandby,Torsk,E,4.0,False,False,5,25.0,0.0,125.0,38.5,4812.5,30-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-30,COD,Gadus Morhua,300120209402,40404,Torsk,4,439.0,36.42,39.5,DKK
474,Hanstholm,Torsk,E,4.0,False,False,10,20.0,23.0,203.0,41.5,8424.5,29-01-2020,GRØN,Thorkild Grøn Samlecentral,Denmark,2020-01-29,COD,Gadus Morhua,2901202011601,39229,Torsk,4,1348.0,37.01,42.5,DKK
475,Hirtshals,Torsk,E,4.0,False,False,1,20.0,10.0,10.0,36.5,365.0,29-01-2020,FFHI,F. F. Hirtshals,Denmark,2020-01-29,COD,Gadus Morhua,290120203301,39248,Torsk,4,210.5,35.62,37.5,DKK
476,Skagen,Torsk,E,4.0,False,False,2,25.0,37.0,62.0,34.5,2139.0,29-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-29,COD,Gadus Morhua,290120202802,39289,Torsk,4,170.0,34.56,36.0,DKK
477,Strandby,Torsk,A,4.0,False,False,1,0.0,35.0,35.0,24.5,857.5,28-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-28,COD,Gadus Morhua,280120208801,38200,Torsk,4,270.0,27.81,40.0,DKK
478,Strandby,Torsk,A,4.0,False,False,2,25.0,0.0,50.0,25.5,1275.0,28-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-28,COD,Gadus Morhua,280120208101,38200,Torsk,4,270.0,27.81,40.0,DKK
479,Strandby,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,34.5,862.5,27-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-27,COD,Gadus Morhua,270120208602,36701,Torsk,4,118.0,31.88,34.5,DKK
480,Skagen,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,34.0,2550.0,27-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-27,COD,Gadus Morhua,270120202501,36741,Torsk,4,204.0,33.15,34.0,DKK
481,Strandby,Torsk,E,4.0,False,False,2,25.0,30.0,55.0,33.75,1856.25,24-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-24,COD,Gadus Morhua,2401202010401,34955,Torsk,4,266.0,32.22,34.75,DKK
482,Skagen,Torsk,E,4.0,False,False,0,0.0,3.0,3.0,27.0,81.0,24-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-24,COD,Gadus Morhua,2401202020901,35017,Torsk,4,169.0,32.95,35.0,DKK
483,Skagen,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,33.0,1650.0,24-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-24,COD,Gadus Morhua,2401202020401,35017,Torsk,4,169.0,32.95,35.0,DKK
484,Strandby,Torsk,E,4.0,False,False,1,0.0,30.0,30.0,35.5,1065.0,23-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-23,COD,Gadus Morhua,230120206801,33816,Torsk,4,177.0,34.88,35.5,DKK
485,Strandby,Torsk,E,4.0,False,False,3,25.0,21.0,71.0,37.0,2627.0,22-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-22,COD,Gadus Morhua,220120206302,32584,Torsk,4,446.0,34.81,39.5,DKK
486,Skagen,Torsk,E,4.0,False,False,1,0.0,14.0,14.0,28.0,392.0,21-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-21,COD,Gadus Morhua,2101202020301,31236,Torsk,4,42.0,32.67,35.0,DKK
487,Strandby,Torsk,E,4.0,False,False,2,25.0,29.0,54.0,52.5,2835.0,20-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-20,COD,Gadus Morhua,200120208301,29697,Torsk,4,197.0,45.53,52.5,DKK
488,Skagen,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,46.0,3450.0,20-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-20,COD,Gadus Morhua,2001202020603,29730,Torsk,4,372.0,48.34,51.5,DKK
489,Skagen,Torsk,E,4.0,False,False,5,25.0,14.0,114.0,51.25,5842.5,17-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-17,COD,Gadus Morhua,17012020801,28562,Torsk,4,247.0,50.96,53.5,DKK
490,Strandby,Torsk,A,4.0,False,False,3,25.0,0.0,75.0,44.25,3318.75,16-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-16,COD,Gadus Morhua,160120205201,27550,Torsk,4,266.0,45.0,46.5,DKK
491,Strandby,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,46.5,3487.5,16-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-16,COD,Gadus Morhua,160120204901,27550,Torsk,4,266.0,45.0,46.5,DKK
492,Hirtshals,Torsk,E,4.0,False,False,3,20.0,0.0,60.0,43.0,2580.0,16-01-2020,HM 635,"HM 635  ""Karbak """,Denmark,2020-01-16,COD,Gadus Morhua,160120204302,27518,Torsk,4,179.0,42.71,43.0,DKK
493,Skagen,Torsk,E,4.0,False,False,2,20.0,0.0,40.0,42.25,1690.0,16-01-2020,S 486,S 486 Sajoni,Denmark,2020-01-16,COD,Gadus Morhua,16012020301,27568,Torsk,4,40.0,42.25,42.25,DKK
494,Hanstholm,Torsk,A,4.0,False,False,6,25.0,28.0,153.0,33.0,5049.0,15-01-2020,SAMLER,Hanstholm Samlecentral A/S,Denmark,2020-01-15,COD,Gadus Morhua,1501202011802,26295,Torsk,4,7500.5,30.66,35.25,DKK
495,Hirtshals,Torsk,A,4.0,False,False,2,25.0,0.0,50.0,38.5,1925.0,15-01-2020,Mandal,Fiskelaget AS Mandal,Norway,2020-01-15,COD,Gadus Morhua,1501202060401,26323,Torsk,4,956.0,32.07,41.0,DKK
496,Hirtshals,Torsk,E,4.0,False,False,7,0.0,133.0,133.0,41.0,5453.0,15-01-2020,HM 289,"HM 289 ""Cyrano""",Denmark,2020-01-15,COD,Gadus Morhua,1501202010401,26323,Torsk,4,956.0,32.07,41.0,DKK
497,Strandby,Torsk,A,4.0,False,False,1,0.0,10.0,10.0,35.0,350.0,15-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-15,COD,Gadus Morhua,150120207601,26362,Torsk,4,130.0,36.85,37.0,DKK
